# Wavedata CFDwavemaker2

[wave type]
# WAVETYPE 
# 1. irregular
# 2. pistonwavemaker
# 4. spectralwave
# 5. stokes5
pistonwavemaker

[wave properties]
# for piston wave maker
# alpha values for adjusting elevation and velocity
# alpha_Z  alpha_u
0.0   0.1
# Number of lines to be read (time,amplitude,velocity)
24000
1.3600  0.0009462  0.0159262
1.3625  0.0009864  0.0161771
1.3650  0.0010270  0.0163438
1.3675  0.0010680  0.0164182
1.3700  0.0011092  0.0164975
1.3725  0.0011506  0.0166060
1.3750  0.0011922  0.0166956
1.3775  0.0012341  0.0168224
1.3800  0.0012763  0.0169950
1.3825  0.0013190  0.0171702
1.3850  0.0013622  0.0174048
1.3875  0.0014061  0.0176797
1.3900  0.0014506  0.0178925
1.3925  0.0014955  0.0180473
1.3950  0.0015407  0.0181194
1.3975  0.0015860  0.0180649
1.4000  0.0016312  0.0179686
1.4025  0.0016760  0.0178393
1.4050  0.0017203  0.0176056
1.4075  0.0017640  0.0173069
1.4100  0.0018068  0.0169174
1.4125  0.0018487  0.0165400
1.4150  0.0018896  0.0162239
1.4175  0.0019297  0.0159537
1.4200  0.0019693  0.0158000
1.4225  0.0020087  0.0157783
1.4250  0.0020482  0.0158605
1.4275  0.0020881  0.0161046
1.4300  0.0021288  0.0164734
1.4325  0.0021704  0.0168332
1.4350  0.0022129  0.0171570
1.4375  0.0022561  0.0174127
1.4400  0.0022999  0.0175620
1.4425  0.0023441  0.0177007
1.4450  0.0023885  0.0178693
1.4475  0.0024333  0.0180361
1.4500  0.0024786  0.0182606
1.4525  0.0025246  0.0185305
1.4550  0.0025712  0.0187732
1.4575  0.0026186  0.0190375
1.4600  0.0026665  0.0193078
1.4625  0.0027150  0.0194951
1.4650  0.0027639  0.0196411
1.4675  0.0028132  0.0197516
1.4700  0.0028626  0.0197764
1.4725  0.0029122  0.0197751
1.4750  0.0029616  0.0197321
1.4775  0.0030108  0.0195696
1.4800  0.0030594  0.0193505
1.4825  0.0031075  0.0191036
1.4850  0.0031549  0.0188094
1.4875  0.0032016  0.0185391
1.4900  0.0032477  0.0182661
1.4925  0.0032929  0.0179084
1.4950  0.0033372  0.0175204
1.4975  0.0033804  0.0171079
1.5000  0.0034227  0.0166252
1.5025  0.0034637  0.0161262
1.5050  0.0035034  0.0155890
1.5075  0.0035416  0.0149428
1.5100  0.0035781  0.0142507
1.5125  0.0036128  0.0135366
1.5150  0.0036458  0.0129109
1.5175  0.0036774  0.0124077
1.5200  0.0037078  0.0119869
1.5225  0.0037373  0.0116580
1.5250  0.0037661  0.0113940
1.5275  0.0037942  0.0111637
1.5300  0.0038220  0.0110301
1.5325  0.0038495  0.0110058
1.5350  0.0038770  0.0110311
1.5375  0.0039046  0.0110988
1.5400  0.0039324  0.0111800
1.5425  0.0039604  0.0112239
1.5450  0.0039886  0.0112535
1.5475  0.0040168  0.0112567
1.5500  0.0040449  0.0111872
1.5525  0.0040727  0.0110788
1.5550  0.0041002  0.0109439
1.5575  0.0041274  0.0107617
1.5600  0.0041541  0.0105546
1.5625  0.0041802  0.0102817
1.5650  0.0042055  0.0098843
1.5675  0.0042296  0.0094206
1.5700  0.0042525  0.0089452
1.5725  0.0042743  0.0084612
1.5750  0.0042949  0.0079907
1.5775  0.0043143  0.0075120
1.5800  0.0043324  0.0069771
1.5825  0.0043492  0.0063850
1.5850  0.0043643  0.0057348
1.5875  0.0043778  0.0050540
1.5900  0.0043896  0.0044262
1.5925  0.0044000  0.0038946
1.5950  0.0044091  0.0034657
1.5975  0.0044173  0.0031639
1.6000  0.0044249  0.0029956
1.6025  0.0044323  0.0029502
1.6050  0.0044397  0.0030377
1.6075  0.0044475  0.0032606
1.6100  0.0044560  0.0035891
1.6125  0.0044654  0.0039831
1.6150  0.0044759  0.0043823
1.6175  0.0044873  0.0047760
1.6200  0.0044998  0.0051560
1.6225  0.0045131  0.0054863
1.6250  0.0045272  0.0057534
1.6275  0.0045419  0.0059343
1.6300  0.0045568  0.0059955
1.6325  0.0045719  0.0059383
1.6350  0.0045866  0.0057397
1.6375  0.0046006  0.0053658
1.6400  0.0046134  0.0048365
1.6425  0.0046247  0.0041663
1.6450  0.0046342  0.0033638
1.6475  0.0046416  0.0024777
1.6500  0.0046466  0.0015603
1.6525  0.0046494  0.0006490
1.6550  0.0046499  -0.0002512
1.6575  0.0046481  -0.0011656
1.6600  0.0046440  -0.0021099
1.6625  0.0046375  -0.0031000
1.6650  0.0046285  -0.0041331
1.6675  0.0046169  -0.0051490
1.6700  0.0046028  -0.0060801
1.6725  0.0045865  -0.0068618
1.6750  0.0045685  -0.0074503
1.6775  0.0045492  -0.0078763
1.6800  0.0045291  -0.0081600
1.6825  0.0045084  -0.0083043
1.6850  0.0044876  -0.0083763
1.6875  0.0044666  -0.0084197
1.6900  0.0044455  -0.0084397
1.6925  0.0044243  -0.0084867
1.6950  0.0044030  -0.0085862
1.6975  0.0043814  -0.0087280
1.7000  0.0043594  -0.0089328
1.7025  0.0043368  -0.0091637
1.7050  0.0043135  -0.0094338
1.7075  0.0042896  -0.0097171
1.7100  0.0042650  -0.0099532
1.7125  0.0042398  -0.0101687
1.7150  0.0042142  -0.0103921
1.7175  0.0041879  -0.0106267
1.7200  0.0041610  -0.0109269
1.7225  0.0041332  -0.0112962
1.7250  0.0041045  -0.0117000
1.7275  0.0040747  -0.0121907
1.7300  0.0040436  -0.0127917
1.7325  0.0040108  -0.0134714
1.7350  0.0039762  -0.0142687
1.7375  0.0039394  -0.0151823
1.7400  0.0039003  -0.0161563
1.7425  0.0038587  -0.0172224
1.7450  0.0038142  -0.0183582
1.7475  0.0037669  -0.0194811
1.7500  0.0037167  -0.0206394
1.7525  0.0036636  -0.0218213
1.7550  0.0036077  -0.0229096
1.7575  0.0035491  -0.0239260
1.7600  0.0034881  -0.0248783
1.7625  0.0034248  -0.0257373
1.7650  0.0033593  -0.0266197
1.7675  0.0032915  -0.0275101
1.7700  0.0032218  -0.0282644
1.7725  0.0031503  -0.0289480
1.7750  0.0030772  -0.0296192
1.7775  0.0030023  -0.0302810
1.7800  0.0029256  -0.0311085
1.7825  0.0028466  -0.0321437
1.7850  0.0027650  -0.0332673
1.7875  0.0026804  -0.0345102
1.7900  0.0025925  -0.0357955
1.7925  0.0025015  -0.0369711
1.7950  0.0024074  -0.0381506
1.7975  0.0023105  -0.0393257
1.8000  0.0022109  -0.0403271
1.8025  0.0021090  -0.0412371
1.8050  0.0020049  -0.0419644
1.8075  0.0018989  -0.0426666
1.8100  0.0017913  -0.0433312
1.8125  0.0016824  -0.0437885
1.8150  0.0015725  -0.0441860
1.8175  0.0014616  -0.0446129
1.8200  0.0013496  -0.0450468
1.8225  0.0012361  -0.0457013
1.8250  0.0011208  -0.0465813
1.8275  0.0010033  -0.0474958
1.8300  0.0008835  -0.0485304
1.8325  0.0007609  -0.0496444
1.8350  0.0006354  -0.0506816
1.8375  0.0005071  -0.0518275
1.8400  0.0003759  -0.0530899
1.8425  0.0002418  -0.0542563
1.8450  0.0001048  -0.0554378
1.8475  -0.0000352  -0.0566288
1.8500  -0.0001781  -0.0577004
1.8525  -0.0003241  -0.0588738
1.8550  -0.0004729  -0.0601134
1.8575  -0.0006244  -0.0611214
1.8600  -0.0007783  -0.0619862
1.8625  -0.0009341  -0.0626765
1.8650  -0.0010914  -0.0630439
1.8675  -0.0012498  -0.0633741
1.8700  -0.0014087  -0.0637104
1.8725  -0.0015681  -0.0638218
1.8750  -0.0017276  -0.0638687
1.8775  -0.0018872  -0.0638697
1.8800  -0.0020467  -0.0637018
1.8825  -0.0022062  -0.0636534
1.8850  -0.0023655  -0.0637745
1.8875  -0.0025248  -0.0638720
1.8900  -0.0026846  -0.0641317
1.8925  -0.0028452  -0.0645572
1.8950  -0.0030071  -0.0650037
1.8975  -0.0031707  -0.0657491
1.9000  -0.0033363  -0.0667979
1.9025  -0.0035044  -0.0678469
1.9050  -0.0036753  -0.0689870
1.9075  -0.0038491  -0.0700192
1.9100  -0.0040259  -0.0712003
1.9125  -0.0042056  -0.0725014
1.9150  -0.0043882  -0.0735681
1.9175  -0.0045732  -0.0745115
1.9200  -0.0047604  -0.0753298
1.9225  -0.0049496  -0.0758907
1.9250  -0.0051404  -0.0765597
1.9275  -0.0053329  -0.0773978
1.9300  -0.0055271  -0.0781268
1.9325  -0.0057233  -0.0789238
1.9350  -0.0059215  -0.0797705
1.9375  -0.0061218  -0.0804591
1.9400  -0.0063243  -0.0812874
1.9425  -0.0065288  -0.0822255
1.9450  -0.0067352  -0.0828913
1.9475  -0.0069430  -0.0834220
1.9500  -0.0071520  -0.0838050
